text,label_id,label,display_name,source_type,text_length,word_count
Remark: Claim requires manual review due to carrier processing rules. (review batch B325) [claim reference REF000379],9,other,Other Administrative,synthetic_rarc_style,117,16
Remark: Authorization number is invalid for this claim line. Please review before resubmission. status: analyst review recommended. [prebill reference REF000103],2,authorization,Authorization / Referral,synthetic_rarc_style,161,20
Diagnosis submitted does not meet payer medical necessity criteria; Additional follow-up is required; (claim line 1) [claim reference REF000153],6,medical_necessity,Medical Necessity,synthetic_rarc_style,144,19
Claim review note: Clinical notes are insufficient to validate the service. (DOS 2023-12-05) action: confirm payer rule. [claim reference REF000733],8,documentation,Documentation,synthetic_rarc_style,148,20
"Denial reason: The plan does not cover this item in the submitted setting; Please review before resubmission; (DOS 2023-10-03) Coverage appears active, but another payer rule may still apply. [case reference REF000067]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,218,32
Remark: Unclassified denial reason requires analyst review. Correct and resubmit if appropriate. (review batch B737) [review reference REF000187],9,other,Other Administrative,synthetic_rarc_style,145,18
Claim review note: Health plan received the claim after the contractual deadline. Route to the responsible RCM workqueue. [case reference REF000014],5,timely_filing,Timely Filing,synthetic_rarc_style,148,21
Denial reason: Authorization expired before the date of service. Additional follow-up is required. (DOS 2023-01-25) [prebill reference REF000270],2,authorization,Authorization / Referral,synthetic_rarc_style,145,18
"Denial reason: Diagnosis submitted does not meet payer medical necessity criteria; Route to the responsible RCM workqueue; (encounter ENC87342) No duplicate was confirmed during intake, but adjudication notes still require review. [claim reference REF000157]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,258,34
Claim payment was the result of a Medicare contractor's retroactive adjustment due to a Coordination of Benefits or Third Party Liability Recovery.,7,coordination_of_benefits,Coordination of Benefits,official_rarc,147,22
REMARK: THE SUBMITTED PROCEDURE DUPLICATES ANOTHER CLAIM IN PAYER RECORDS. PLEASE REVIEW BEFORE RESUBMISSION. (DOS 2023-10-13) workqueue: pre-bill review. [prebill reference REF000129],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,184,22
Member ineligible for this treatment.,4,not_covered,Coverage / Benefit Exclusion,official_rarc,37,5
Submitted documentation is incomplete for the billed service. Please review before resubmission. (review batch B851) action: route to denial prevention team. [claim reference REF000186],8,documentation,Documentation,synthetic_rarc_style,185,24
Claim review note: Procedure is not covered under the patient's benefit plan. [case reference REF000417],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,104,15
"Order, report, or supporting record is missing. Please review before resubmission. (DOS 2023-10-22) [prebill reference REF000802]",8,documentation,Documentation,synthetic_rarc_style,129,16
"Adjudication message: Payer received the claim after the contractual deadline. action: route to denial prevention team. Medical necessity support may exist, but the claim needs final analyst review. [audit reference REF000020]",5,timely_filing,Timely Filing,synthetic_rarc_style,226,31
Remark: Operative note or clinical report is missing. Correct and resubmit if appropriate. [claim reference REF000700],8,documentation,Documentation,synthetic_rarc_style,118,16
"Payer response: Medical records are required to support this claim. Please review before resubmission. (DOS 2023-02-27) Medical necessity support may exist, but the claim needs final analyst review. [prebill reference REF000165]",8,documentation,Documentation,synthetic_rarc_style,228,31
Claim review note: Service was already billed for the same beneficiary and date; (DOS 2023-12-21) workqueue: pre-bill review. [review reference REF000065],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,154,21
Payer response: Coordination of benefits information is missing or outdated. Additional follow-up is required. (claim ID CLM000378) action: route to denial prevention team. [prebill reference REF000378],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,202,26
REMARK: SUBMISSION EXCEEDED THE PAYER'S FILING LIMIT. CORRECT AND RESUBMIT IF APPROPRIATE. workqueue: pre-bill review. [case reference REF000098],5,timely_filing,Timely Filing,synthetic_rarc_style,145,18
Payer response: Appeal or reconsideration request was not filed timely. Validate supporting information before appeal. (review batch B385) workqueue: pre-bill review. [review reference REF000114],5,timely_filing,Timely Filing,synthetic_rarc_style,195,24
Payer response: The claim was not submitted within the required timeframe. Validate supporting information before appeal. workqueue: pre-bill review. [review reference REF000073],5,timely_filing,Timely Filing,synthetic_rarc_style,178,22
Claim review note: Insurer received the claim after the contractual deadline. Validate supporting information before appeal. (review batch B696) [review reference REF000110],5,timely_filing,Timely Filing,synthetic_rarc_style,173,22
"Remark: Payer requested additional review before final adjudication; Correct and resubmit if appropriate; (payer edit EDT-236) action: confirm payer rule. Authorization details may be present, but the claim still needs validation. [case reference REF000329]",9,other,Other Administrative,synthetic_rarc_style,257,34
Claim review note: Claim denied because the benefit category does not cover this service. Validate supporting information before appeal. (payer edit EDT-308) [audit reference REF000055],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,185,25
"Claim review note: Claim was received after the timely filing deadline. Validate supporting information before appeal. (DOS 2023-06-26) workqueue: pre-bill review. Documentation may be available, but the record should be confirmed. [review reference REF000138]",5,timely_filing,Timely Filing,synthetic_rarc_style,260,34
"Claim denied because the benefit category does not cover this service. Validate supporting information before appeal. (review batch B157) Filing date appears within the normal workflow, but the payer response remains unresolved. [claim reference REF000224]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,256,35
The HCPCS code requires a more specific billing modifier. Please review before resubmission. action: confirm payer rule. [claim reference REF000151],1,coding_error,Coding Error,synthetic_rarc_style,148,20
PAYER RESPONSE: CLINICAL NOTES ARE INSUFFICIENT TO VALIDATE THE ENCOUNTER. (DOS 2023-07-01) status: analyst review recommended. [prebill reference REF000486],8,documentation,Documentation,synthetic_rarc_style,157,19
Denial reason: Health plan order could not be determined from submitted information; Correct and resubmit if appropriate; (DOS 2023-11-21) [review reference REF000238],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,167,22
"denial reason: diagnosis code does not support the procedure code submitted. please review before resubmission. (encounter ENC32966) action: attach support if available. Authorization details may be present, but the claim still needs validation. [claim reference REF000326]",1,coding_error,Coding Error,synthetic_rarc_style,273,36
PAYER RESPONSE: MEDICARE SECONDARY PAYER INFORMATION IS REQUIRED. VALIDATE SUPPORTING INFORMATION BEFORE APPEAL. (encounter ENC10020) [prebill reference REF000429],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,163,18
Provider/supplier not accredited for product/encounter.,9,other,Other Administrative,official_rarc,55,5
"Denial reason: Operative note or clinical report is missing. Correct and resubmit if appropriate. (encounter ENC39167) Filing date appears within the normal workflow, but the payer response remains unresolved. [claim reference REF000115]",8,documentation,Documentation,synthetic_rarc_style,237,32
"Remark: Documentation does not support the billed procedure details; (claim ID CLM000698) Documentation may be available, but the record should be confirmed. [prebill reference REF000698]",8,documentation,Documentation,synthetic_rarc_style,187,25
Not covered when considered preventative.,4,not_covered,Coverage / Benefit Exclusion,official_rarc,41,5
Payer response: The claim was not submitted within the required timeframe. (claim ID CLM000038) [case reference REF000038],5,timely_filing,Timely Filing,synthetic_rarc_style,122,17
Claimant not enrolled in Electronic Visit Verification System.,0,eligibility,Eligibility / Coverage,official_rarc,62,8
"Denial reason: Benefits must be coordinated with the beneficiary's primary carrier. Correct and resubmit if appropriate. (review batch B438) Other insurance information may be current, but payer sequencing should be checked. [prebill reference REF000385]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,254,34
Remark: Unclassified denial reason requires analyst review. Please review before resubmission. (payer edit EDT-943) action: attach support if available. [claim reference REF000522],9,other,Other Administrative,synthetic_rarc_style,180,22
Documentation does not support the billed procedure details. Validate supporting information before appeal. (claim line 4) [review reference REF000080],8,documentation,Documentation,synthetic_rarc_style,151,19
clm review note: Service is not considered medically necessary for the reported condition. Validate supporting information before appeal. (claim ID CLM000050) [prebill reference REF000050],6,medical_necessity,Medical Necessity,synthetic_rarc_style,188,24
Denial reason: Procedure and diagnosis coding are inconsistent. Route to the responsible RCM workqueue. action: attach support if available. [audit reference REF000231],1,coding_error,Coding Error,synthetic_rarc_style,168,22
"The service is not a payable benefit for this member. Additional follow-up is required. (DOS 2023-02-07) Documentation may be available, but the record should be confirmed. [case reference REF000026]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,199,29
"remark: claim filing period expired before payer receipt. validate supporting information before appeal. (claim line 3) No duplicate was confirmed during intake, but adjudication notes still require review. [claim reference REF000216]",5,timely_filing,Timely Filing,synthetic_rarc_style,234,31
Payer response: Repeat billing detected for the same procedure. Additional follow-up is required. action: route to denial prevention team. [prebill reference REF000200],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,168,22
Adjudication message: Submitted documentation is incomplete for the billed service. Validate supporting information before appeal. (encounter ENC32323) [review reference REF000197],8,documentation,Documentation,synthetic_rarc_style,180,20
"Remark: Beneficiary was not enrolled in the plan on the service date. Route to the responsible RCM workqueue. (DOS 2023-08-03) Documentation may be available, but the record should be confirmed. [audit reference REF000147]",0,eligibility,Eligibility / Coverage,synthetic_rarc_style,222,33
Claim review note: bnft limitations do not allow payment for this service. Validate supporting information before appeal. (review batch B202) [prebill reference REF000363],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,171,23
Claim review note: Claim lacks documentation required by payer policy. Additional follow-up is required. (payer edit EDT-661) action: attach support if available. [audit reference REF000466],8,documentation,Documentation,synthetic_rarc_style,190,25
"Remark: Billing information could not be validated by payer. The svc may be covered, but another denial condition should be reviewed. [prebill reference REF000352]",9,other,Other Administrative,synthetic_rarc_style,163,24
"Denial reason: Payer policy does not support necessity based on submitted diagnosis; Please review before resubmission; (clm line 12) action: attach support if available. Medical necessity support may exist, but the claim needs final analyst review. [case reference REF000083]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,276,39
Missing orders.,8,documentation,Documentation,official_rarc,15,2
"Coordination of benefits information is missing or outdated. Correct and resubmit if appropriate. (payer edit EDT-289) status: analyst review recommended. Coding was reviewed, but payer edits may still require follow-up. [audit reference REF000015]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,248,33
remark: billing information could not be validated by payer. route to the responsible rcm workqueue. (claim line 11) [audit reference REF000074],9,other,Other Administrative,synthetic_rarc_style,144,21
Claim requires manual review due to health plan processing rules. (payer edit EDT-148) workqueue: pre-bill review. [claim reference REF000189],9,other,Other Administrative,synthetic_rarc_style,142,19
Not covered for this provider type / provider specialty.,4,not_covered,Coverage / Benefit Exclusion,official_rarc,56,9
"Remark: Clinical notes are insufficient to validate the service. action: confirm payer rule. Authorization details may be present, but the claim still needs validation. [case reference REF000106]",8,documentation,Documentation,synthetic_rarc_style,195,27
Additional documentation is needed before claim review can continue. Validate supporting information before appeal. (claim line 6) action: confirm payer rule. [case reference REF000399],8,documentation,Documentation,synthetic_rarc_style,185,24
"Remark: Member was not enrolled in the plan on the claim line date. Route to the responsible RCM workqueue. (payer edit EDT-204) Medical necessity support may exist, but the claim needs final analyst review. [audit reference REF000024]",0,eligibility,Eligibility / Coverage,synthetic_rarc_style,235,37
Payer response: Additional docs is needed before claim review can continue; (DOS 2023-12-15) [review reference REF000514],8,documentation,Documentation,synthetic_rarc_style,121,16
"Denial reason: Authorization was denied before claim submission. (review batch B574) No duplicate was confirmed during intake, but adjudication notes still require review. [case reference REF000110]",2,authorization,Authorization / Referral,synthetic_rarc_style,198,26
Not covered when performed during the same session/date as a previously processed claim line for the beneficiary.,3,duplicate_claim,Duplicate Claim,official_rarc,113,17
Denial reason: Payer requested additional review before final adjudication. Correct and resubmit if appropriate. (claim ID CLM000176) [review reference REF000176],9,other,Other Administrative,synthetic_rarc_style,162,20
Remark: Referral was required before the treatment could be covered. Please review before resubmission. (encounter ENC25370) [review reference REF000212],2,authorization,Authorization / Referral,synthetic_rarc_style,153,19
"Adjudication message: Order, report, or supporting record is missing. [review reference REF000177]",8,documentation,Documentation,synthetic_rarc_style,98,12
REMARK: PROCEDURE CODE IS INVALID FOR THE SUBMITTED CLAIM FORMAT. (payer edit EDT-194) action: attach support if available. [prebill reference REF000173],1,coding_error,Coding Error,synthetic_rarc_style,153,21
"Claim review note: Benefits must be coordinated with the patient's primary carrier. Validate supporting information before appeal. (claim line 3) Medical necessity support may exist, but the claim needs final analyst review. [review reference REF000100]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,253,35
Claim review note: Clinical notes are insufficient to validate the encounter. Correct and resubmit if appropriate. (DOS 2023-12-15) [audit reference REF000205],8,documentation,Documentation,synthetic_rarc_style,159,21
Payer response: Required attachment was not included with the claim. (claim ID CLM000775) [claim reference REF000775],8,documentation,Documentation,synthetic_rarc_style,117,16
"Remark: Referral information is missing or incomplete. Please review before resubmission. (review batch B713) workqueue: pre-bill review. Medical necessity support may exist, but the claim needs final analyst review. [audit reference REF000069]",2,authorization,Authorization / Referral,synthetic_rarc_style,244,32
"Remark: Subscriber eligibility could not be verified for this claim. Validate supporting information before appeal. workqueue: pre-bill review. Documentation may be available, but the record should be confirmed. [case reference REF000015]",0,eligibility,Eligibility / Coverage,synthetic_rarc_style,238,31
payer response: corrected claim was submitted outside the allowed window. correct and resubmit if appropriate. (claim ID CLM000172) [audit reference REF000172],5,timely_filing,Timely Filing,synthetic_rarc_style,159,21
"Adjudication message: Health plan requested additional review before final adjudication. Correct and resubmit if appropriate. (payer edit EDT-697) Documentation may be available, but the record should be confirmed. [case reference REF000217]",9,other,Other Administrative,synthetic_rarc_style,241,31
"Denial reason: Beneficiary coverage was inactive on the date of service. Additional follow-up is required. (claim line 6) Coverage appears active, but another payer rule may still apply. [case reference REF000001]",0,eligibility,Eligibility / Coverage,synthetic_rarc_style,213,31
Denial reason: Corrected claim was submitted outside the allowed window. (DOS 2023-08-10) action: route to denial prevention team. [prebill reference REF000181],5,timely_filing,Timely Filing,synthetic_rarc_style,160,21
The code billed is not payable with the submitted modifier; [audit reference REF000168],1,coding_error,Coding Error,synthetic_rarc_style,87,13
Missing radiology report.,8,documentation,Documentation,official_rarc,25,3
Denial reason: Unclassified denial reason requires analyst review; Validate supporting information before appeal; (payer edit EDT-284) [claim reference REF000372],9,other,Other Administrative,synthetic_rarc_style,162,19
Claim lacks documentation required by payer policy; Please review before resubmission; status: analyst review recommended. [claim reference REF000811],8,documentation,Documentation,synthetic_rarc_style,150,18
Payer response: Clinical criteria were not met for the billed procedure. Correct and resubmit if appropriate. (encounter ENC68498) workqueue: pre-bill review. [review reference REF000088],6,medical_necessity,Medical Necessity,synthetic_rarc_style,187,24
"denial reason: claim contains inconsistent administrative information. validate supporting information before appeal. (claim line 11) workqueue: pre-bill review. The service may be covered, but another denial condition should be reviewed. [case reference REF000206]",9,other,Other Administrative,synthetic_rarc_style,265,33
More than one Electronic Visit Verification record exists for the date and time of this treatment.,3,duplicate_claim,Duplicate Claim,official_rarc,98,16
Documentation does not support the billed procedure details. Correct and resubmit if appropriate. (claim ID CLM000371) [prebill reference REF000371],8,documentation,Documentation,synthetic_rarc_style,148,19
"Adjudication message: Operative note or clinical report is missing; (payer edit EDT-792) Coverage appears active, but another payer rule may still apply. [claim reference REF000320]",8,documentation,Documentation,synthetic_rarc_style,181,25
"Payer response: Diagnosis submitted does not meet payer medical necessity criteria. Correct and resubmit if appropriate. (claim ID CLM000258) action: attach support if available. Filing date appears within the normal workflow, but the payer response remains unresolved. [claim reference REF000258]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,297,40
"Adjudication message: Coverage policy excludes the billed procedure. (encounter ENC95981) status: analyst review recommended. Authorization details may be present, but the claim still needs validation. [claim reference REF000343]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,229,28
ADJUDICATION MESSAGE: CLAIM CONTAINS A CODE COMBINATION THAT REQUIRES CORRECTION. (review batch B407) action: confirm payer rule. [prebill reference REF000273],1,coding_error,Coding Error,synthetic_rarc_style,159,20
This decision was based on a National Coverage Determination (NCD). An NCD provides a coverage determination as to whether a particular item or treatment is covered. Visit CMS.gov and search for Medicare Coverage Database to find a copy of the policy.,6,medical_necessity,Medical Necessity,official_rarc,251,41
Predetermination of services is not allowed under the claimant's plan.,2,authorization,Authorization / Referral,official_rarc,70,10
"Records indicate this beneficiary was a prisoner or in custody of a Federal, State, or local authority when the service was rendered. This insurer does not cover items and services furnished to an individual while he or she is in custody under a penal statute or rule, unless under State or local law, the individual is personally liable for the cost of his or her health care while in custody and the State or local government pursues the collection of such debt in the same way and with the same vigor as the collection of its other debts. The provider can collect from the Federal/State/ Local Authority as appropriate.",0,eligibility,Eligibility / Coverage,official_rarc,622,109
"Adjudication message: Health plan policy does not support necessity based on submitted diagnosis; Additional follow-up is required; (claim line 4) status: analyst review recommended. Coverage appears active, but another payer rule may still apply. [prebill reference REF000198]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,277,37
"This decision was based on a Local Coverage Determination (LCD). An LCD provides a guide to assist in determining whether a particular item or treatment is covered. A copy of this policy is available at www.cms.gov/mcd, or if you do not have web access, you may contact the contractor to request a copy of the LCD.",6,medical_necessity,Medical Necessity,official_rarc,314,56
Denial reason: This clm appears to duplicate a previously submitted claim; Correct and resubmit if appropriate; (claim line 4) workqueue: pre-bill review. [claim reference REF000158],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,182,25
docs does not support the billed procedure details. (encounter ENC44379) action: route to denial prevention team. [audit reference REF000459],8,documentation,Documentation,synthetic_rarc_style,141,19
Adjudication message: Documentation does not support the billed procedure details. (payer edit EDT-956) [case reference REF000515],8,documentation,Documentation,synthetic_rarc_style,130,16
"Remark: Authorization was denied before claim submission. Route to the responsible RCM workqueue. (DOS 2023-09-14) Other insurance information may be current, but payer sequencing should be checked. [review reference REF000328]",2,authorization,Authorization / Referral,synthetic_rarc_style,227,30
DENIAL REASON: DOCUMENTATION DOES NOT SUPPORT THE BILLED PROCEDURE DETAILS; PLEASE REVIEW BEFORE RESUBMISSION; (DOS 2023-12-06) action: route to denial prevention team. [review reference REF000567],8,documentation,Documentation,synthetic_rarc_style,197,25
Claim review note: Coverage policy excludes the billed procedure. Route to the responsible RCM workqueue. (payer edit EDT-337) action: confirm payer rule. [audit reference REF000158],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,182,25
We have examined claims history and no records of the services have been found.,3,duplicate_claim,Duplicate Claim,official_rarc,79,14
"Adjudication message: No active benefit record was found for this member. Route to the responsible RCM workqueue. (encounter ENC60425) action: attach support if available. No duplicate was confirmed during intake, but adjudication notes still require review. [review reference REF000252]",0,eligibility,Eligibility / Coverage,synthetic_rarc_style,287,39
Denial reason: Additional documentation is needed before claim review can continue. (DOS 2023-10-01) [audit reference REF000633],8,documentation,Documentation,synthetic_rarc_style,128,16
"Remark: Service was already billed for the same patient and date. (DOS 2023-10-13) status: analyst review recommended. Eligibility was checked separately, but the line still needs review. [review reference REF000182]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,216,30
"Claim review note: COB records indicate another plan has payment responsibility. Please review before resubmission. (claim ID CLM000345) status: analyst review recommended. Authorization details may be present, but the claim still needs validation. [case reference REF000345]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,275,36
"Duplicate of a claim processed, or to be processed, as a crossover claim.",3,duplicate_claim,Duplicate Claim,official_rarc,73,13
Denial reason: Service is bundled into another payable procedure. Additional follow-up is required. (review batch B744) [review reference REF000374],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,148,19
"claim review note: the service exceeded the authorized number of visits. please review before resubmission. (review batch B461) Eligibility was checked separately, but the line still needs review. [audit reference REF000193]",2,authorization,Authorization / Referral,synthetic_rarc_style,224,31
"Claim review note: Order, report, or supporting record is missing. Correct and resubmit if appropriate. (review batch B488) Coding was reviewed, but payer edits may still require follow-up. [claim reference REF000113]",8,documentation,Documentation,synthetic_rarc_style,217,31
Claim review note: Policy number was not valid for the submitted date of service. Correct and resubmit if appropriate. (DOS 2023-06-08) workqueue: pre-bill review. [claim reference REF000023],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,191,27
"Treatment is not considered medically necessary for the reported condition. Validate supporting information before appeal. (review batch B463) workqueue: pre-bill review. Other insurance information may be current, but payer sequencing should be checked. [audit reference REF000246]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,282,36
Claim review note: Clinical notes are insufficient to validate the service. Additional follow-up is required. (review batch B691) [audit reference REF000142],8,documentation,Documentation,synthetic_rarc_style,157,21
Adjudication message: Billing information could not be validated by insurer. Please review before resubmission. (claim ID CLM000212) [prebill reference REF000212],9,other,Other Administrative,synthetic_rarc_style,162,20
Claim review note: Referral was required before the encounter could be covered. (claim ID CLM000314) action: attach support if available. [case reference REF000314],2,authorization,Authorization / Referral,synthetic_rarc_style,164,23
Missing Certificate of Medical Necessity.,8,documentation,Documentation,official_rarc,41,5
Adjudication message: Patient was not enrolled in the plan on the procedure date; Additional follow-up is required; (claim ID CLM000040) [case reference REF000040],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,163,23
late submission prevents payment under plan rules. correct and resubmit if appropriate. (payer edit EDT-577) [claim reference REF000099],5,timely_filing,Timely Filing,synthetic_rarc_style,136,18
Missing Initial Evaluation Report.,8,documentation,Documentation,official_rarc,34,4
claim review note: unclassified denial reason requires analyst review. additional follow-up is required. action: confirm payer rule. [claim reference REF000229],9,other,Other Administrative,synthetic_rarc_style,160,20
Denial reason: Claim was received after the timely filing deadline. Validate supporting information before appeal. (payer edit EDT-671) action: route to denial prevention team. [review reference REF000144],5,timely_filing,Timely Filing,synthetic_rarc_style,205,27
"The claim line matches a prior paid or pending line. Additional follow-up is required. (claim ID CLM000125) Authorization details may be present, but the claim still needs validation. [claim reference REF000125]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,211,31
"Secondary payer cannot process without primary payer adjudication. (review batch B592) Filing date appears within the normal workflow, but the payer response remains unresolved. [review reference REF000052]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,206,27
prior authorization was required but not found. please review before resubmission. action: route to denial prevention team. [claim reference REF000161],2,authorization,Authorization / Referral,synthetic_rarc_style,151,20
Statutorily excluded encounter(s).,0,eligibility,Eligibility / Coverage,official_rarc,34,3
"Operative note or clinical report is missing. Correct and resubmit if appropriate. (payer edit EDT-601) action: attach support if available. Authorization details may be present, but the clm still needs validation. [claim reference REF000749]",8,documentation,Documentation,synthetic_rarc_style,242,34
Denial reason: Medical records are required to support this claim. Additional follow-up is required. (claim line 7) action: attach support if available. [review reference REF000513],8,documentation,Documentation,synthetic_rarc_style,181,25
Denial reason: Operative note or clinical report is missing. Correct and resubmit if appropriate. (review batch B670) [case reference REF000530],8,documentation,Documentation,synthetic_rarc_style,144,20
Medicare secondary Medicare contractor information is required; Validate supporting information before appeal; (encounter ENC46546) [review reference REF000069],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,160,17
Incomplete/invalid notes.,8,documentation,Documentation,official_rarc,25,2
Payer response: Operative note or clinical report is missing. Route to the responsible RCM workqueue. (review batch B395) action: route to denial prevention team. [review reference REF000494],8,documentation,Documentation,synthetic_rarc_style,191,27
Payer response: Benefits must be coordinated with the patient's primary carrier. (claim ID CLM000404) [prebill reference REF000404],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,131,17
Claim review note: Claim requires manual review due to Medicare contractor processing rules; Correct and resubmit if appropriate; (encounter ENC62168) workqueue: pre-bill review. [prebill reference REF000019],9,other,Other Administrative,synthetic_rarc_style,208,26
"Records indicate this beneficiary was a prisoner or in custody of a Federal, State, or local authority when the procedure was rendered. This carrier does not cover items and services furnished to an individual while he or she is in custody under a penal statute or rule, unless under State or local law, the individual is personally liable for the cost of his or her health care while in custody and the State or local government pursues the collection of such debt in the same way and with the same vigor as the collection of its other debts. The provider can collect from the Federal/State/ Local Authority as appropriate.",0,eligibility,Eligibility / Coverage,official_rarc,624,109
Claim review note: Prior authorization was required but not found. Additional follow-up is required. (claim line 12) [claim reference REF000240],2,authorization,Authorization / Referral,synthetic_rarc_style,144,20
Remark: Diagnosis and documentation do not justify the service. Please review before resubmission. (DOS 2023-05-01) [claim reference REF000095],6,medical_necessity,Medical Necessity,synthetic_rarc_style,143,18
Payer response: Pre-certification was not obtained before treatment. Correct and resubmit if appropriate. (review batch B275) action: confirm payer rule. [prebill reference REF000257],2,authorization,Authorization / Referral,synthetic_rarc_style,183,23
"remark: the service is not a payable benefit for this patient. (encounter ENC78395) The service may be covered, but another denial condition should be reviewed. [case reference REF000173]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,187,28
"Adjudication message: Medicare secondary payer information is required. Validate supporting information before appeal. (DOS 2023-01-10) Documentation may be available, but the record should be confirmed. [review reference REF000428]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,232,28
claim review note: claim requires updated other-insurance information. validate supporting information before appeal. (review batch B624) action: route to denial prevention team. [review reference REF000339],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,207,25
Claim review note: Procedure and diagnosis coding are inconsistent. Route to the responsible RCM workqueue. [claim reference REF000096],1,coding_error,Coding Error,synthetic_rarc_style,135,18
"Denial reason: Diagnosis submitted does not meet payer medical necessity criteria. Additional follow-up is required. (payer edit EDT-639) action: confirm payer rule. No duplicate was confirmed during intake, but adjudication notes still require review. [claim reference REF000280]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,280,37
Payer requested records were not received. Correct and resubmit if appropriate. (claim line 4) status: analyst review recommended. [audit reference REF000088],8,documentation,Documentation,synthetic_rarc_style,158,21
Incomplete/Invalid Health Risk Assessment (HRA).,8,documentation,Documentation,official_rarc,48,5
Diagnosis and documentation do not justify the procedure; Validate supporting information before appeal; (claim line 5) action: attach support if available. [prebill reference REF000066],6,medical_necessity,Medical Necessity,synthetic_rarc_style,186,24
"Claim review note: Duplicate submission identified for provider, patient, and date. Additional follow-up is required. (DOS 2023-02-22) Documentation may be available, but the record should be confirmed. [prebill reference REF000287]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,232,30
Medicare secondary carrier information is required; Validate supporting information before appeal; (claim ID CLM000038) [case reference REF000038],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,146,17
Remark: Provider enrollment or billing status requires review. Please review before resubmission. [audit reference REF000054],9,other,Other Administrative,synthetic_rarc_style,125,15
"clm review note: Payer order could not be determined from submitted information. (encounter ENC87134) Filing date appears within the normal workflow, but the payer response remains unresolved. [prebill reference REF000289]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,222,30
"Adjudication message: clm requires manual review due to payer processing rules. (encounter ENC10806) Other insurance information may be current, but payer sequencing should be checked. [case reference REF000393]",9,other,Other Administrative,synthetic_rarc_style,211,28
Adjudication message: Submitted documentation is incomplete for the billed service. Route to the responsible RCM workqueue. (encounter ENC49656) action: route to denial prevention team. [claim reference REF000199],8,documentation,Documentation,synthetic_rarc_style,213,27
More than one Electronic Visit Verification record exists for the date and time of this service.,3,duplicate_claim,Duplicate Claim,official_rarc,96,16
"Records indicate this subscriber was a prisoner or in custody of a Federal, State, or local authority when the service was rendered. This payer does not cover items and services furnished to an individual while he or she is in custody under a penal statute or rule, unless under State or local law, the individual is personally liable for the cost of his or her health care while in custody and the State or local government pursues the collection of such debt in the same way and with the same vigor as the collection of its other debts. The provider can collect from the Federal/State/ Local Authority as appropriate.",0,eligibility,Eligibility / Coverage,official_rarc,619,109
"service is bundled into another payable procedure. please review before resubmission. Eligibility was checked separately, but the line still needs review. [case reference REF000274]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,181,24
"ADJUDICATION MESSAGE: PAYER REQUESTED RECORDS WERE NOT RECEIVED. PLEASE REVIEW BEFORE RESUBMISSION. Other insurance information may be current, but payer sequencing should be checked. [audit reference REF000546]",8,documentation,Documentation,synthetic_rarc_style,211,27
Remark: Claim requires manual review due to Medicare contractor processing rules. Validate supporting information before appeal. (DOS 2023-09-20) [claim reference REF000065],9,other,Other Administrative,synthetic_rarc_style,173,21
