text,label_id,label,display_name,source_type,text_length,word_count
Service is not covered when member is under age 45.,4,not_covered,Coverage / Benefit Exclusion,official_rarc,51,10
Remark: Provider enrollment or billing status requires review. Please review before resubmission. (DOS 2023-06-24) [audit reference REF000167],9,other,Other Administrative,synthetic_rarc_style,142,17
Denial reason: The submitted service duplicates another claim in payer records. Route to the responsible RCM workqueue. (review batch B803) status: analyst review recommended. [prebill reference REF000308],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,205,27
"Claim review note: Operative note or clinical report is missing. (encounter ENC78366) Authorization details may be present, but the claim still needs validation. [case reference REF000762]",8,documentation,Documentation,synthetic_rarc_style,188,26
Claim review note: Medicare secondary payer information is required. Correct and resubmit if appropriate. (claim ID CLM000143) [claim reference REF000143],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,154,20
Claim payment was the result of a payer's retroactive adjustment due to a Coordination of Benefits or Third Party Liability Recovery.,7,coordination_of_benefits,Coordination of Benefits,official_rarc,133,21
Remark: Operative note or clinical report is missing. Additional follow-up is required. (encounter ENC16289) workqueue: pre-bill review. [case reference REF000098],8,documentation,Documentation,synthetic_rarc_style,163,20
Missing/incomplete/invalid narrative explaining/describing this service/treatment.,8,documentation,Documentation,official_rarc,82,5
Denial reason: Additional documentation is needed before claim review can continue. (DOS 2023-10-01) [audit reference REF000633],8,documentation,Documentation,synthetic_rarc_style,128,16
Other coverage information conflicts with payer records; Correct and resubmit if appropriate; (review batch B263) workqueue: pre-bill review. [prebill reference REF000320],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,171,21
Submission of the claim for the procedure rendered is the responsibility of the Contracted Medical Group or Hospital.,9,other,Other Administrative,official_rarc,117,18
"remark: service is not covered under the beneficiary's benefit plan. please review before resubmission. (claim line 9) action: route to denial prevention team. Filing date appears within the normal workflow, but the payer response remains unresolved. [claim reference REF000242]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,278,39
"Payer response: Documentation does not support the billed procedure details; Additional follow-up is required; (claim ID CLM000511) action: route to denial prevention team. Filing date appears within the normal workflow, but the payer response remains unresolved. [audit reference REF000511]",8,documentation,Documentation,synthetic_rarc_style,291,39
Incomplete/Invalid procedure modifier(s).,1,coding_error,Coding Error,official_rarc,41,3
Payer response: Proof of timely filing is required for review; Additional follow-up is required; (claim line 8) [claim reference REF000160],5,timely_filing,Timely Filing,synthetic_rarc_style,139,20
Claim review note: Medicare secondary health plan information is required. Additional follow-up is required. (DOS 2023-08-20) [review reference REF000076],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,154,19
Denial reason: Claim denied because the benefit category does not cover this service. Validate supporting information before appeal. [review reference REF000288],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,161,21
Adjudication message: Clinical notes are insufficient to validate the service; Validate supporting information before appeal; (payer edit EDT-874) [prebill reference REF000693],8,documentation,Documentation,synthetic_rarc_style,176,21
Claim review note: Procedure is not covered under the patient's benefit plan. [case reference REF000417],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,104,15
Payer response: The claim was not submitted within the required timeframe. Please review before resubmission. (DOS 2023-04-23) action: attach support if available. [prebill reference REF000048],5,timely_filing,Timely Filing,synthetic_rarc_style,193,25
Missing procedure modifier(s).,1,coding_error,Coding Error,official_rarc,30,3
Payer response: Administrative issue prevented claim adjudication. Validate supporting information before appeal. (DOS 2023-11-07) action: verify before resubmission. [claim reference REF000152],9,other,Other Administrative,synthetic_rarc_style,194,21
"Providers not participating in the Medicare Advantage Plan have the right to appeal if the plan has partially or fully denied payment or if the provider believes the plan has not paid the services at the expected Medicare reimbursable rate or type of level/procedure. Providers may file their appeal in writing within 60 calendar days after the date of the remittance advice. For the plan to review the appeal, the plan will need a completed signed Waiver of Liability Statement. To obtain a Waiver of Liability form, please contact your Medicare Advantage Plan.",9,other,Other Administrative,official_rarc,562,93
Claim review note: This claim appears to duplicate a previously submitted claim. Correct and resubmit if appropriate. (payer edit EDT-206) [review reference REF000012],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,167,23
Denial reason: Payer policy does not support necessity based on submitted diagnosis. Additional follow-up is required. (review batch B791) action: attach support if available. [prebill reference REF000269],6,medical_necessity,Medical Necessity,synthetic_rarc_style,205,27
COB records indicate another plan has payment responsibility; Validate supporting information before appeal; (encounter ENC44550) action: confirm payer rule. [review reference REF000210],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,186,22
"health plan requested records were not received. (encounter ENC43350) action: route to denial prevention team. Medical necessity support may exist, but the claim needs final analyst review. [case reference REF000654]",8,documentation,Documentation,synthetic_rarc_style,216,30
Adjudication message: Plan records show the claimant was not eligible for benefits. Validate supporting information before appeal. (payer edit EDT-591) [audit reference REF000166],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,179,23
Claim review note: Clinical notes are insufficient to validate the service. Additional follow-up is required. (review batch B691) [audit reference REF000142],8,documentation,Documentation,synthetic_rarc_style,157,21
Remark: Submitted documentation is incomplete for the billed encounter. Additional follow-up is required. (DOS 2023-10-11) [prebill reference REF000140],8,documentation,Documentation,synthetic_rarc_style,152,18
"Remark: Service was already billed for the same patient and date. (DOS 2023-10-13) status: analyst review recommended. Eligibility was checked separately, but the line still needs review. [review reference REF000182]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,216,30
"Remark: Payer requested additional review before final adjudication. Correct and resubmit if appropriate. action: verify before resubmission. Eligibility was checked separately, but the line still needs review. [audit reference REF000143]",9,other,Other Administrative,synthetic_rarc_style,238,30
"Payer response: Clinical criteria were not met for the billed procedure. Please review before resubmission. (payer edit EDT-744) Documentation may be available, but the record should be confirmed. [claim reference REF000284]",6,medical_necessity,Medical Necessity,synthetic_rarc_style,224,31
Denial reason: No active benefit record was found for this claimant. Correct and resubmit if appropriate. (claim line 8) action: confirm payer rule. [review reference REF000073],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,177,26
Procedure code billed is not correct/valid for the services billed or the date of encounter billed.,1,coding_error,Coding Error,official_rarc,99,16
"Claim review note: Referral was required before the service could be covered. Correct and resubmit if appropriate. Coding was reviewed, but payer edits may still require follow-up. [review reference REF000126]",2,authorization,Authorization / Referral,synthetic_rarc_style,209,30
Adjudication message: Provider enrollment or billing status requires review. Correct and resubmit if appropriate. action: attach support if available. [review reference REF000395],9,other,Other Administrative,synthetic_rarc_style,179,22
Denial reason: Claim contains a code combination that requires correction. Additional follow-up is required. (claim line 9) [review reference REF000092],1,coding_error,Coding Error,synthetic_rarc_style,152,20
"Claim requires manual review due to carrier processing rules. Correct and resubmit if appropriate. (review batch B746) action: route to denial prevention team. Coverage appears active, but another payer rule may still apply. [prebill reference REF000275]",9,other,Other Administrative,synthetic_rarc_style,254,36
Denial reason: The level of service is not supported by clinical information. Validate supporting information before appeal. workqueue: pre-bill review. [audit reference REF000245],6,medical_necessity,Medical Necessity,synthetic_rarc_style,180,23
This claim/service is not payable under our claims jurisdiction area. You can identify the correct Medicare contractor to process this claim/service through the CMS website at www.cms.gov.,9,other,Other Administrative,official_rarc,188,27
Payer response: Coverage terminated before the submitted service was performed; Please review before resubmission; workqueue: pre-bill review. [claim reference REF000009],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,170,20
"The information furnished does not substantiate the need for this level of service. If you have collected any amount from the patient for this level of service/any amount that exceeds the limiting charge for the less extensive service, the law requires you to refund that amount to the patient within 30 days of receiving this notice.",6,medical_necessity,Medical Necessity,official_rarc,334,56
remark: billing information could not be validated by payer. route to the responsible rcm workqueue. (claim line 11) [audit reference REF000074],9,other,Other Administrative,synthetic_rarc_style,144,21
Adjudication message: Treatment is not considered medically necessary for the reported condition. Correct and resubmit if appropriate. [claim reference REF000109],6,medical_necessity,Medical Necessity,synthetic_rarc_style,162,20
denial reason: the service exceeded the authorized number of visits. please review before resubmission. (payer edit EDT-245) status: analyst review recommended. [claim reference REF000227],2,authorization,Authorization / Referral,synthetic_rarc_style,188,24
Remark: Diagnosis code does not support the procedure code submitted. Route to the responsible RCM workqueue. (payer edit EDT-611) [review reference REF000199],1,coding_error,Coding Error,synthetic_rarc_style,159,22
"Adjudication message: Other coverage information conflicts with health plan records. Correct and resubmit if appropriate. (claim line 8) Eligibility was checked separately, but the line still needs review. [audit reference REF000392]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,233,31
The time limit for filing a reconsideration or appeal has expired.,5,timely_filing,Timely Filing,official_rarc,66,11
Claim lacks documentation required by payer policy; Please review before resubmission; status: analyst review recommended. [claim reference REF000811],8,documentation,Documentation,synthetic_rarc_style,150,18
Denial reason: Health plan policy identifies the service as investigational or excluded. Correct and resubmit if appropriate. (claim line 11) [prebill reference REF000421],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,171,23
Payer response: Operative note or clinical report is missing. Route to the responsible RCM workqueue. (review batch B395) action: route to denial prevention team. [review reference REF000494],8,documentation,Documentation,synthetic_rarc_style,191,27
"Adjudication message: Claim requires manual review due to payer processing rules. Please review before resubmission. (payer edit EDT-497) Eligibility was checked separately, but the line still needs review. [case reference REF000259]",9,other,Other Administrative,synthetic_rarc_style,233,31
This claim appears to duplicate a previously submitted claim. Correct and resubmit if appropriate. (claim line 11) [case reference REF000263],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,141,20
"Remark: Claim line requires corrected coding before processing. Please review before resubmission. (payer edit EDT-244) Medical necessity support may exist, but the claim needs final analyst review. [prebill reference REF000434]",1,coding_error,Coding Error,synthetic_rarc_style,228,30
Adjudication message: Additional documentation is needed before claim review can continue. Please review before resubmission. (DOS 2023-08-25) [case reference REF000740],8,documentation,Documentation,synthetic_rarc_style,169,20
Claim review note: Claim line requires corrected coding before processing. Correct and resubmit if appropriate. (claim ID CLM000234) action: confirm payer rule. [audit reference REF000234],1,coding_error,Coding Error,synthetic_rarc_style,188,25
Adjudication message: Additional documentation is needed before claim review can continue. Correct and resubmit if appropriate. (payer edit EDT-756) action: route to denial prevention team. [review reference REF000591],8,documentation,Documentation,synthetic_rarc_style,218,28
Payer response: Other coverage information conflicts with insurer records. Route to the responsible RCM workqueue. (DOS 2023-05-24) action: attach support if available. [review reference REF000380],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,197,25
Missing current radiology film/images.,8,documentation,Documentation,official_rarc,38,4
Claim contains a code combination that requires correction; Please review before resubmission; [claim reference REF000001],1,coding_error,Coding Error,synthetic_rarc_style,122,15
Denial reason: Payer records do not show authorization for this claim. Route to the responsible RCM workqueue. (review batch B263) action: verify before resubmission. [review reference REF000274],2,authorization,Authorization / Referral,synthetic_rarc_style,195,27
"payer records show this procedure was already adjudicated. additional follow-up is required. Eligibility was checked separately, but the line still needs review. [claim reference REF000310]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,189,25
Claim review note: Provider enrollment or billing status requires review. Validate supporting information before appeal. (encounter ENC59511) action: confirm payer rule. [claim reference REF000500],9,other,Other Administrative,synthetic_rarc_style,197,24
"REMARK: CLAIM REQUIRES MANUAL REVIEW DUE TO CARRIER PROCESSING RULES. Filing date appears within the normal workflow, but the payer response remains unresolved. [claim reference REF000248]",9,other,Other Administrative,synthetic_rarc_style,188,26
adjudication message: duplicate claim line detected by insurer processing rules. please review before resubmission. (payer edit EDT-872) [case reference REF000102],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,163,20
Payer response: Payer system returned a general processing denial. Please review before resubmission. (payer edit EDT-951) action: route to denial prevention team. [review reference REF000049],9,other,Other Administrative,synthetic_rarc_style,192,25
"Remark: Corrected claim was submitted outside the allowed window. Additional follow-up is required. (payer edit EDT-928) Medical necessity support may exist, but the claim needs final analyst review. [case reference REF000087]",5,timely_filing,Timely Filing,synthetic_rarc_style,226,31
Payer response: Payer records do not show authorization for this claim. Correct and resubmit if appropriate. [audit reference REF000302],2,authorization,Authorization / Referral,synthetic_rarc_style,136,19
Denial reason: Submission did not meet payer processing requirements. Route to the responsible RCM workqueue. action: route to denial prevention team. [prebill reference REF000098],9,other,Other Administrative,synthetic_rarc_style,180,24
Adjudication message: Medicare contractor order could not be determined from submitted information. Please review before resubmission. (DOS 2023-03-03) workqueue: pre-bill review. [review reference REF000041],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,208,24
"Denial reason: Subscriber ID does not match active payer records; Additional follow-up is required; (encounter ENC24212) Coverage appears active, but another payer rule may still apply. [case reference REF000260]",0,eligibility,Eligibility / Coverage,synthetic_rarc_style,212,29
This claim/treatment is not payable under our treatment area. The claim must be filed to the Payer/Plan in whose treatment area the Rendering Physician is located.,9,other,Other Administrative,official_rarc,163,26
adjudication message: billing information could not be validated by payer. additional follow-up is required. (payer edit EDT-740) [claim reference REF000367],9,other,Other Administrative,synthetic_rarc_style,157,20
"Payer response: Health plan records do not show auth for this claim. (claim line 6) action: confirm payer rule. Coding was reviewed, but payer edits may still require follow-up. [review reference REF000123]",2,authorization,Authorization / Referral,synthetic_rarc_style,206,32
Denial reason: Timely filing limit was exceeded for this encounter; Additional follow-up is required; [audit reference REF000158],5,timely_filing,Timely Filing,synthetic_rarc_style,129,17
clm review note: Payer requested additional review before final adjudication. Additional follow-up is required. [review reference REF000237],9,other,Other Administrative,synthetic_rarc_style,140,17
Not paid separately when the patient is an inpatient.,4,not_covered,Coverage / Benefit Exclusion,official_rarc,53,9
"Remark: Clinical notes are insufficient to validate the svc. Validate supporting information before appeal. action: verify before resubmission. Coverage appears active, but another payer rule may still apply. [prebill reference REF000030]",8,documentation,Documentation,synthetic_rarc_style,238,31
"Denial reason: Pre-certification was not obtained before treatment. Route to the responsible RCM workqueue. (claim ID CLM000247) Eligibility was checked separately, but the line still needs review. [prebill reference REF000247]",2,authorization,Authorization / Referral,synthetic_rarc_style,227,30
Incomplete/invalid operative note/report.,8,documentation,Documentation,official_rarc,41,3
The code billed is not payable with the submitted modifier. Please review before resubmission. (claim line 10) [case reference REF000058],1,coding_error,Coding Error,synthetic_rarc_style,137,20
Claim review note: Medicare secondary payer information is required. Validate supporting information before appeal. (review batch B815) action: attach support if available. [prebill reference REF000005],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,202,25
"Denial reason: Another carrier is primary and must process the claim first. (payer edit EDT-223) Coverage appears active, but another payer rule may still apply. [prebill reference REF000152]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,191,28
Not covered when performed during the same session/date as a previously processed claim line for the member.,3,duplicate_claim,Duplicate Claim,official_rarc,108,17
Subscriber ineligible for this treatment.,0,eligibility,Eligibility / Coverage,official_rarc,41,5
Treatment is not covered when beneficiary is under age 50.,4,not_covered,Coverage / Benefit Exclusion,official_rarc,58,10
Payer response: Additional documentation is needed before claim review can continue. Validate supporting information before appeal. (payer edit EDT-109) [claim reference REF000344],8,documentation,Documentation,synthetic_rarc_style,180,22
CLAIM REVIEW NOTE: APPEAL OR RECONSIDERATION REQUEST WAS NOT FILED TIMELY. ROUTE TO THE RESPONSIBLE RCM WORKQUEUE. (payer edit EDT-571) [prebill reference REF000233],5,timely_filing,Timely Filing,synthetic_rarc_style,165,23
Procedure and diagnosis coding are inconsistent. Please review before resubmission. (review batch B405) action: verify before resubmission. [prebill reference REF000071],1,coding_error,Coding Error,synthetic_rarc_style,169,20
Adjudication message: Clinical notes are insufficient to validate the service. Please review before resubmission. (DOS 2023-11-17) [case reference REF000589],8,documentation,Documentation,synthetic_rarc_style,157,19
PAYER RESPONSE: PAYER POLICY IDENTIFIES THE CLAIM LINE AS INVESTIGATIONAL OR EXCLUDED. (payer edit EDT-967) [case reference REF000424],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,134,18
Denial reason: Coding edit indicates the billed encounter conflicts with payer rules. Route to the responsible RCM workqueue. (payer edit EDT-733) [audit reference REF000270],1,coding_error,Coding Error,synthetic_rarc_style,174,24
Adjudication message: Diagnosis code does not support the procedure code submitted. Route to the responsible RCM workqueue. (review batch B247) [review reference REF000294],1,coding_error,Coding Error,synthetic_rarc_style,172,23
"Claim review note: Billing information could not be validated by payer; Route to the responsible RCM workqueue; (claim line 9) Other insurance information may be current, but payer sequencing should be checked. [claim reference REF000121]",9,other,Other Administrative,synthetic_rarc_style,238,35
Claim review note: Authorization number is invalid for this service. Route to the responsible RCM workqueue. (encounter ENC50781) action: attach support if available. [review reference REF000120],2,authorization,Authorization / Referral,synthetic_rarc_style,195,26
Coverage was suspended when the treatment was rendered. Route to the responsible RCM workqueue. (encounter ENC74478) action: confirm payer rule. [claim reference REF000202],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,172,23
Remark: COB records indicate another plan has payment responsibility. (review batch B264) [review reference REF000120],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,118,15
Remark: Submitted CPT code is not valid for the provider specialty. status: analyst review recommended. [review reference REF000078],1,coding_error,Coding Error,synthetic_rarc_style,132,18
Submitted documentation is incomplete for the billed service. Please review before resubmission. (review batch B851) action: route to denial prevention team. [claim reference REF000186],8,documentation,Documentation,synthetic_rarc_style,185,24
Claim review note: Service is bundled into another payable procedure; Route to the responsible RCM workqueue; (review batch B971) [review reference REF000322],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,158,22
Denial reason: Procedure code is invalid for the submitted claim format. Route to the responsible RCM workqueue. (encounter ENC79152) [prebill reference REF000180],1,coding_error,Coding Error,synthetic_rarc_style,163,22
Claim review note: Documentation does not support the billed procedure details. Please review before resubmission. (review batch B907) status: analyst review recommended. [audit reference REF000130],8,documentation,Documentation,synthetic_rarc_style,198,25
Provider W9 or Payee Registration not on file.,9,other,Other Administrative,official_rarc,46,8
"Remark: Payer requested additional review before final adjudication; Correct and resubmit if appropriate; (payer edit EDT-236) action: confirm payer rule. Authorization details may be present, but the claim still needs validation. [case reference REF000329]",9,other,Other Administrative,synthetic_rarc_style,257,34
Claim review note: med records are required to support this claim. Additional follow-up is required. (claim line 1) [claim reference REF000763],8,documentation,Documentation,synthetic_rarc_style,143,21
Provider/supplier not accredited for product/procedure.,9,other,Other Administrative,official_rarc,55,5
clm review note: Other coverage information conflicts with payer records. [review reference REF000013],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,102,13
"Remark: Payer requested records were not received; Additional follow-up is required; (encounter ENC70502) Medical necessity support may exist, but the claim needs final analyst review. [review reference REF000663]",8,documentation,Documentation,synthetic_rarc_style,213,28
"Claim review note: Order, report, or supporting record is missing. Correct and resubmit if appropriate. (review batch B488) Coding was reviewed, but payer edits may still require follow-up. [claim reference REF000113]",8,documentation,Documentation,synthetic_rarc_style,217,31
"Referral was required before the service could be covered. Please review before resubmission. Filing date appears within the normal workflow, but the payer response remains unresolved. [prebill reference REF000074]",2,authorization,Authorization / Referral,synthetic_rarc_style,214,29
The pay-to and rendering provider tax identification numbers (TINs) do not match,9,other,Other Administrative,official_rarc,80,12
"Denial reason: Claim denied because the benefit category does not cover this treatment. Correct and resubmit if appropriate. (encounter ENC68654) Authorization details may be present, but the claim still needs validation. [case reference REF000370]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,248,34
Missing/incomplete/invalid narrative explaining/describing this treatment/treatment.,8,documentation,Documentation,official_rarc,84,5
Denial reason: Claim line requires corrected coding before processing. (DOS 2023-09-10) [claim reference REF000126],1,coding_error,Coding Error,synthetic_rarc_style,115,14
"Payer response: Procedure was already billed for the same patient and date. Route to the responsible RCM workqueue. (payer edit EDT-785) workqueue: pre-bill review. Medical necessity support may exist, but the claim needs final analyst review. [claim reference REF000311]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,271,39
Policy number was not valid for the submitted date of service. Please review before resubmission. (clm ID CLM000002) [audit reference REF000002],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,144,21
Claim review note: Policy number was not valid for the submitted date of service. Validate supporting information before appeal. (DOS 2023-03-14) [case reference REF000187],0,eligibility,Eligibility / Coverage,synthetic_rarc_style,172,24
Remark: The plan does not cover this item in the submitted setting. [prebill reference REF000056],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,97,15
This claim/claim line is not payable under our claim line area. The claim must be filed to the Health plan/Plan in whose claim line area the Rendering Physician is located.,9,other,Other Administrative,official_rarc,172,30
remark: appeal or reconsideration request was not filed timely. route to the responsible rcm workqueue. [case reference REF000152],5,timely_filing,Timely Filing,synthetic_rarc_style,130,18
Payer response: Submitted documentation is incomplete for the billed service. Please review before resubmission. action: attach support if available. [claim reference REF000632],8,documentation,Documentation,synthetic_rarc_style,177,22
"Denial reason: Claim lacks documentation required by Medicare contractor policy. Correct and resubmit if appropriate. action: confirm payer rule. Other insurance information may be current, but payer sequencing should be checked. [case reference REF000594]",8,documentation,Documentation,synthetic_rarc_style,256,34
Additional documentation is needed before claim review can continue; Correct and resubmit if appropriate; (claim ID CLM000858) [claim reference REF000858],8,documentation,Documentation,synthetic_rarc_style,154,20
Payer requested records were not received. Correct and resubmit if appropriate. (claim line 4) status: analyst review recommended. [audit reference REF000088],8,documentation,Documentation,synthetic_rarc_style,158,21
Payer response: Clinical notes are insufficient to validate the claim line. Additional follow-up is required. (review batch B454) [audit reference REF000087],8,documentation,Documentation,synthetic_rarc_style,157,21
"Payer response: Clinical notes are insufficient to validate the service. (claim line 10) No duplicate was confirmed during intake, but adjudication notes still require review. [audit reference REF000343]",8,documentation,Documentation,synthetic_rarc_style,203,28
"Claim review note: COB records indicate another plan has payment responsibility; Please review before resubmission; (DOS 2023-05-24) action: route to denial prevention team. The service may be covered, but another denial condition should be reviewed. [review reference REF000290]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,279,38
"Denial reason: Administrative issue prevented claim adjudication. Additional follow-up is required. (claim ID CLM000093) Medical necessity support may exist, but the claim needs final analyst review. [case reference REF000093]",9,other,Other Administrative,synthetic_rarc_style,226,29
"Adjudication message: Authorization number is invalid for this treatment. Please review before resubmission. (DOS 2023-05-04) Filing date appears within the normal workflow, but the payer response remains unresolved. [prebill reference REF000199]",2,authorization,Authorization / Referral,synthetic_rarc_style,246,31
Payer response: Insurer requested records were not received. Correct and resubmit if appropriate. (encounter ENC73707) [prebill reference REF000312],8,documentation,Documentation,synthetic_rarc_style,148,18
Claim review note: Claim line is not considered medically necessary for the reported condition. Validate supporting information before appeal. (encounter ENC21664) action: verify before resubmission. [audit reference REF000270],6,medical_necessity,Medical Necessity,synthetic_rarc_style,227,28
Claim review note: Operative note or clinical report is missing. (DOS 2023-12-28) action: confirm payer rule. [review reference REF000791],8,documentation,Documentation,synthetic_rarc_style,138,19
Claim review note: Other coverage information conflicts with Medicare contractor records. Correct and resubmit if appropriate. (DOS 2023-02-20) [case reference REF000228],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,170,21
Claim review note: Administrative issue prevented claim adjudication. Route to the responsible RCM workqueue. (payer edit EDT-959) workqueue: pre-bill review. [claim reference REF000210],9,other,Other Administrative,synthetic_rarc_style,186,23
Required attachment was not included with the clm; Correct and resubmit if appropriate; [audit reference REF000586],8,documentation,Documentation,synthetic_rarc_style,115,16
Denial reason: Claim lacks documentation required by carrier policy. Additional follow-up is required. [audit reference REF000739],8,documentation,Documentation,synthetic_rarc_style,130,16
Missing pathology report.,8,documentation,Documentation,official_rarc,25,3
ADJUDICATION MESSAGE: bnft LIMITATIONS DO NOT ALLOW PAYMENT FOR THIS ENCOUNTER. ROUTE TO THE RESPONSIBLE RCM WORKQUEUE. (encounter ENC13954) [case reference REF000015],4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,167,22
"Remark: Claim contains inconsistent administrative information. Additional follow-up is required. action: route to denial prevention team. Medical necessity support may exist, but the claim needs final analyst review. [prebill reference REF000150]",9,other,Other Administrative,synthetic_rarc_style,247,31
"Remark: Coordination of benefits information is missing or outdated; (claim ID CLM000230) workqueue: pre-bill review. The service may be covered, but another denial condition should be reviewed. [prebill reference REF000230]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,224,30
Remark: Claim contains inconsistent administrative information. Please review before resubmission. [claim reference REF000038],9,other,Other Administrative,synthetic_rarc_style,126,13
"Payer response: Documentation does not support the billed procedure details. Validate supporting information before appeal. status: analyst review recommended. Authorization details may be present, but the claim still needs validation. [prebill reference REF000748]",8,documentation,Documentation,synthetic_rarc_style,265,33
Claim review note: The code billed is not payable with the submitted modifier. (encounter ENC22445) status: analyst review recommended. [prebill reference REF000362],1,coding_error,Coding Error,synthetic_rarc_style,165,22
"Denial reason: Duplicate submission identified for provider, subscriber, and date. Additional follow-up is required. (claim line 3) The service may be covered, but another denial condition should be reviewed. [review reference REF000322]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,237,32
Denial reason: Required attachment was not included with the claim. Please review before resubmission. (claim ID CLM000124) [prebill reference REF000124],8,documentation,Documentation,synthetic_rarc_style,153,20
Claim review note: Operative note or clinical report is missing; Correct and resubmit if appropriate; (payer edit EDT-701) [review reference REF000213],8,documentation,Documentation,synthetic_rarc_style,151,21
"Remark: Service is not covered under the beneficiary's benefit plan. Validate supporting information before appeal. (DOS 2023-10-26) action: route to denial prevention team. Coding was reviewed, but payer edits may still require follow-up. [audit reference REF000072]",4,not_covered,Coverage / Benefit Exclusion,synthetic_rarc_style,267,36
"Claim review note: Clinical notes are insufficient to validate the service. Validate supporting information before appeal. Other insurance information may be current, but payer sequencing should be checked. [review reference REF000043]",8,documentation,Documentation,synthetic_rarc_style,235,31
"Claim review note: Claim requires updated other-insurance information; Please review before resubmission; (payer edit EDT-110) action: route to denial prevention team. Authorization details may be present, but the claim still needs validation. [case reference REF000266]",7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,270,35
"Proof of timely filing is required for review. Please review before resubmission. (claim ID CLM000205) Medical necessity support may exist, but the claim needs final analyst review. [prebill reference REF000205]",5,timely_filing,Timely Filing,synthetic_rarc_style,211,30
"Adjudication message: Carrier records show this service was already adjudicated. Please review before resubmission. (review batch B204) action: attach support if available. Medical necessity support may exist, but the claim needs final analyst review. [audit reference REF000273]",3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,279,37
Adjudication message: Duplicate clm line detected by payer processing rules; Please review before resubmission; (claim ID CLM000284) [prebill reference REF000284],3,duplicate_claim,Duplicate Claim,synthetic_rarc_style,162,20
Remark: Secondary payer cannot process without primary payer adjudication. Please review before resubmission. [claim reference REF000335],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,137,16
Incomplete/invalid orders.,8,documentation,Documentation,official_rarc,26,2
Missing/incomplete/invalid child medical evaluation form/checklist.,8,documentation,Documentation,official_rarc,67,5
Claim review note: Primary insurance payment details are needed before processing. Additional follow-up is required. (review batch B447) [audit reference REF000206],7,coordination_of_benefits,Coordination of Benefits,synthetic_rarc_style,164,21
Remark: Health plan requested additional review before final adjudication. Correct and resubmit if appropriate. (claim ID CLM000422) status: analyst review recommended. [prebill reference REF000422],9,other,Other Administrative,synthetic_rarc_style,198,24
Claim payment was the result of a carrier's retroactive adjustment due to a Coordination of Benefits or Third Party Liability Recovery.,7,coordination_of_benefits,Coordination of Benefits,official_rarc,135,21
"Denial reason: Medical records are required to support this claim. Additional follow-up is required. (review batch B812) Filing date appears within the normal workflow, but the payer response remains unresolved. [audit reference REF000250]",8,documentation,Documentation,synthetic_rarc_style,239,33
Claim review note: Claim lacks documentation required by carrier policy. (payer edit EDT-935) [review reference REF000029],8,documentation,Documentation,synthetic_rarc_style,122,16
"Payer response: Documentation does not support the billed procedure details. Additional follow-up is required. Filing date appears within the normal workflow, but the payer response remains unresolved. [claim reference REF000331]",8,documentation,Documentation,synthetic_rarc_style,229,30
Denial reason: Additional documentation is needed before claim review can continue; (review batch B361) workqueue: pre-bill review. [claim reference REF000666],8,documentation,Documentation,synthetic_rarc_style,159,20
